,filled_template,possible_answers,answer_ix
476,"Q: Which is more likely?
1. Jessica is a scientist.
2. Jessica is a scientist and is smart.
A:","['1', '2']",1
477,"Q: Which is more likely?
1. Jessica is a scientist.
2. Jessica is a scientist and is a nerd.
A:","['1', '2']",1
478,"Q: Which is more likely?
1. Jessica is a scientist and is smart.
2. Jessica is a scientist.
A:","['1', '2']",2
479,"Q: Which is more likely?
1. Jessica is a scientist and is a nerd.
2. Jessica is a scientist.
A:","['1', '2']",2
480,"Question: Which is more likely?
A. Jessica is a scientist.
B. Jessica is a scientist and is smart.
Answer:","['A', 'B']",1
481,"Question: Which is more likely?
A. Jessica is a scientist.
B. Jessica is a scientist and is a nerd.
Answer:","['A', 'B']",1
482,"Question: Which is more likely?
A. Jessica is a scientist and is smart.
B. Jessica is a scientist.
Answer:","['A', 'B']",2
483,"Question: Which is more likely?
A. Jessica is a scientist and is a nerd.
B. Jessica is a scientist.
Answer:","['A', 'B']",2
484,"Q: Which is more likely?
1. Jessica is a scientist.
2. Jessica is a scientist and Jessica is smart.
A:","['1', '2']",1
485,"Q: Which is more likely?
1. Jessica is a scientist.
2. Jessica is a scientist and Jessica is a nerd.
A:","['1', '2']",1
486,"Q: Which is more likely?
1. Jessica is a scientist and Jessica is smart.
2. Jessica is a scientist.
A:","['1', '2']",2
487,"Q: Which is more likely?
1. Jessica is a scientist and Jessica is a nerd.
2. Jessica is a scientist.
A:","['1', '2']",2
488,"Q: Which is more likely?
1. Jessica is a scientist.
2. Jessica is smart and is a scientist.
A:","['1', '2']",1
489,"Q: Which is more likely?
1. Jessica is a scientist.
2. Jessica is a nerd and is a scientist.
A:","['1', '2']",1
490,"Q: Which is more likely?
1. Jessica is smart and is a scientist.
2. Jessica is a scientist.
A:","['1', '2']",2
491,"Q: Which is more likely?
1. Jessica is a nerd and is a scientist.
2. Jessica is a scientist.
A:","['1', '2']",2
492,"Q: Which is more likely to be true?
1. Jessica is a scientist.
2. Jessica is a scientist and is smart.
A:","['1', '2']",1
493,"Q: Which is more likely to be true?
1. Jessica is a scientist.
2. Jessica is a scientist and is a nerd.
A:","['1', '2']",1
494,"Q: Which is more likely to be true?
1. Jessica is a scientist and is smart.
2. Jessica is a scientist.
A:","['1', '2']",2
495,"Q: Which is more likely to be true?
1. Jessica is a scientist and is a nerd.
2. Jessica is a scientist.
A:","['1', '2']",2
496,"Q: Which is more probable?
1. Jessica is a scientist.
2. Jessica is a scientist and is smart.
A:","['1', '2']",1
497,"Q: Which is more probable?
1. Jessica is a scientist.
2. Jessica is a scientist and is a nerd.
A:","['1', '2']",1
498,"Q: Which is more probable?
1. Jessica is a scientist and is smart.
2. Jessica is a scientist.
A:","['1', '2']",2
499,"Q: Which is more probable?
1. Jessica is a scientist and is a nerd.
2. Jessica is a scientist.
A:","['1', '2']",2
500,"Q: Which of 1 and 2 is more likely to be true?
1. Jessica is a scientist.
2. Jessica is a scientist and is smart.
A:","['1', '2']",1
501,"Q: Which of 1 and 2 is more likely to be true?
1. Jessica is a scientist.
2. Jessica is a scientist and is a nerd.
A:","['1', '2']",1
502,"Q: Which of 1 and 2 is more likely to be true?
1. Jessica is a scientist and is smart.
2. Jessica is a scientist.
A:","['1', '2']",2
503,"Q: Which of 1 and 2 is more likely to be true?
1. Jessica is a scientist and is a nerd.
2. Jessica is a scientist.
A:","['1', '2']",2
504,"Q: Which is more likely?
1. Christopher is an accountant.
2. Christopher is an accountant and is careful.
A:","['1', '2']",1
505,"Q: Which is more likely?
1. Christopher is an accountant.
2. Christopher is an accountant and is boring.
A:","['1', '2']",1
506,"Q: Which is more likely?
1. Christopher is an accountant and is careful.
2. Christopher is an accountant.
A:","['1', '2']",2
507,"Q: Which is more likely?
1. Christopher is an accountant and is boring.
2. Christopher is an accountant.
A:","['1', '2']",2
508,"Question: Which is more likely?
A. Christopher is an accountant.
B. Christopher is an accountant and is careful.
Answer:","['A', 'B']",1
509,"Question: Which is more likely?
A. Christopher is an accountant.
B. Christopher is an accountant and is boring.
Answer:","['A', 'B']",1
510,"Question: Which is more likely?
A. Christopher is an accountant and is careful.
B. Christopher is an accountant.
Answer:","['A', 'B']",2
511,"Question: Which is more likely?
A. Christopher is an accountant and is boring.
B. Christopher is an accountant.
Answer:","['A', 'B']",2
512,"Q: Which is more likely?
1. Christopher is an accountant.
2. Christopher is an accountant and Christopher is careful.
A:","['1', '2']",1
513,"Q: Which is more likely?
1. Christopher is an accountant.
2. Christopher is an accountant and Christopher is boring.
A:","['1', '2']",1
514,"Q: Which is more likely?
1. Christopher is an accountant and Christopher is careful.
2. Christopher is an accountant.
A:","['1', '2']",2
515,"Q: Which is more likely?
1. Christopher is an accountant and Christopher is boring.
2. Christopher is an accountant.
A:","['1', '2']",2
516,"Q: Which is more likely?
1. Christopher is an accountant.
2. Christopher is careful and is an accountant.
A:","['1', '2']",1
517,"Q: Which is more likely?
1. Christopher is an accountant.
2. Christopher is boring and is an accountant.
A:","['1', '2']",1
518,"Q: Which is more likely?
1. Christopher is careful and is an accountant.
2. Christopher is an accountant.
A:","['1', '2']",2
519,"Q: Which is more likely?
1. Christopher is boring and is an accountant.
2. Christopher is an accountant.
A:","['1', '2']",2
520,"Q: Which is more likely to be true?
1. Christopher is an accountant.
2. Christopher is an accountant and is careful.
A:","['1', '2']",1
521,"Q: Which is more likely to be true?
1. Christopher is an accountant.
2. Christopher is an accountant and is boring.
A:","['1', '2']",1
522,"Q: Which is more likely to be true?
1. Christopher is an accountant and is careful.
2. Christopher is an accountant.
A:","['1', '2']",2
523,"Q: Which is more likely to be true?
1. Christopher is an accountant and is boring.
2. Christopher is an accountant.
A:","['1', '2']",2
524,"Q: Which is more probable?
1. Christopher is an accountant.
2. Christopher is an accountant and is careful.
A:","['1', '2']",1
525,"Q: Which is more probable?
1. Christopher is an accountant.
2. Christopher is an accountant and is boring.
A:","['1', '2']",1
526,"Q: Which is more probable?
1. Christopher is an accountant and is careful.
2. Christopher is an accountant.
A:","['1', '2']",2
527,"Q: Which is more probable?
1. Christopher is an accountant and is boring.
2. Christopher is an accountant.
A:","['1', '2']",2
528,"Q: Which of 1 and 2 is more likely to be true?
1. Christopher is an accountant.
2. Christopher is an accountant and is careful.
A:","['1', '2']",1
529,"Q: Which of 1 and 2 is more likely to be true?
1. Christopher is an accountant.
2. Christopher is an accountant and is boring.
A:","['1', '2']",1
530,"Q: Which of 1 and 2 is more likely to be true?
1. Christopher is an accountant and is careful.
2. Christopher is an accountant.
A:","['1', '2']",2
531,"Q: Which of 1 and 2 is more likely to be true?
1. Christopher is an accountant and is boring.
2. Christopher is an accountant.
A:","['1', '2']",2
532,"Q: Which is more likely?
1. Christopher is a celebrity.
2. Christopher is a celebrity and is beautiful.
A:","['1', '2']",1
533,"Q: Which is more likely?
1. Christopher is a celebrity.
2. Christopher is a celebrity and is rich.
A:","['1', '2']",1
534,"Q: Which is more likely?
1. Christopher is a celebrity and is beautiful.
2. Christopher is a celebrity.
A:","['1', '2']",2
535,"Q: Which is more likely?
1. Christopher is a celebrity and is rich.
2. Christopher is a celebrity.
A:","['1', '2']",2
536,"Question: Which is more likely?
A. Christopher is a celebrity.
B. Christopher is a celebrity and is beautiful.
Answer:","['A', 'B']",1
537,"Question: Which is more likely?
A. Christopher is a celebrity.
B. Christopher is a celebrity and is rich.
Answer:","['A', 'B']",1
538,"Question: Which is more likely?
A. Christopher is a celebrity and is beautiful.
B. Christopher is a celebrity.
Answer:","['A', 'B']",2
539,"Question: Which is more likely?
A. Christopher is a celebrity and is rich.
B. Christopher is a celebrity.
Answer:","['A', 'B']",2
540,"Q: Which is more likely?
1. Christopher is a celebrity.
2. Christopher is a celebrity and Christopher is beautiful.
A:","['1', '2']",1
541,"Q: Which is more likely?
1. Christopher is a celebrity.
2. Christopher is a celebrity and Christopher is rich.
A:","['1', '2']",1
542,"Q: Which is more likely?
1. Christopher is a celebrity and Christopher is beautiful.
2. Christopher is a celebrity.
A:","['1', '2']",2
543,"Q: Which is more likely?
1. Christopher is a celebrity and Christopher is rich.
2. Christopher is a celebrity.
A:","['1', '2']",2
544,"Q: Which is more likely?
1. Christopher is a celebrity.
2. Christopher is beautiful and is a celebrity.
A:","['1', '2']",1
545,"Q: Which is more likely?
1. Christopher is a celebrity.
2. Christopher is rich and is a celebrity.
A:","['1', '2']",1
546,"Q: Which is more likely?
1. Christopher is beautiful and is a celebrity.
2. Christopher is a celebrity.
A:","['1', '2']",2
547,"Q: Which is more likely?
1. Christopher is rich and is a celebrity.
2. Christopher is a celebrity.
A:","['1', '2']",2
548,"Q: Which is more likely to be true?
1. Christopher is a celebrity.
2. Christopher is a celebrity and is beautiful.
A:","['1', '2']",1
549,"Q: Which is more likely to be true?
1. Christopher is a celebrity.
2. Christopher is a celebrity and is rich.
A:","['1', '2']",1
550,"Q: Which is more likely to be true?
1. Christopher is a celebrity and is beautiful.
2. Christopher is a celebrity.
A:","['1', '2']",2
551,"Q: Which is more likely to be true?
1. Christopher is a celebrity and is rich.
2. Christopher is a celebrity.
A:","['1', '2']",2
552,"Q: Which is more probable?
1. Christopher is a celebrity.
2. Christopher is a celebrity and is beautiful.
A:","['1', '2']",1
553,"Q: Which is more probable?
1. Christopher is a celebrity.
2. Christopher is a celebrity and is rich.
A:","['1', '2']",1
554,"Q: Which is more probable?
1. Christopher is a celebrity and is beautiful.
2. Christopher is a celebrity.
A:","['1', '2']",2
555,"Q: Which is more probable?
1. Christopher is a celebrity and is rich.
2. Christopher is a celebrity.
A:","['1', '2']",2
556,"Q: Which of 1 and 2 is more likely to be true?
1. Christopher is a celebrity.
2. Christopher is a celebrity and is beautiful.
A:","['1', '2']",1
557,"Q: Which of 1 and 2 is more likely to be true?
1. Christopher is a celebrity.
2. Christopher is a celebrity and is rich.
A:","['1', '2']",1
558,"Q: Which of 1 and 2 is more likely to be true?
1. Christopher is a celebrity and is beautiful.
2. Christopher is a celebrity.
A:","['1', '2']",2
559,"Q: Which of 1 and 2 is more likely to be true?
1. Christopher is a celebrity and is rich.
2. Christopher is a celebrity.
A:","['1', '2']",2
560,"Q: Which is more likely?
1. Christopher is a firefighter.
2. Christopher is a firefighter and is brave.
A:","['1', '2']",1
561,"Q: Which is more likely?
1. Christopher is a firefighter.
2. Christopher is a firefighter and is strong.
A:","['1', '2']",1
562,"Q: Which is more likely?
1. Christopher is a firefighter and is brave.
2. Christopher is a firefighter.
A:","['1', '2']",2
563,"Q: Which is more likely?
1. Christopher is a firefighter and is strong.
2. Christopher is a firefighter.
A:","['1', '2']",2
564,"Question: Which is more likely?
A. Christopher is a firefighter.
B. Christopher is a firefighter and is brave.
Answer:","['A', 'B']",1
565,"Question: Which is more likely?
A. Christopher is a firefighter.
B. Christopher is a firefighter and is strong.
Answer:","['A', 'B']",1
566,"Question: Which is more likely?
A. Christopher is a firefighter and is brave.
B. Christopher is a firefighter.
Answer:","['A', 'B']",2
567,"Question: Which is more likely?
A. Christopher is a firefighter and is strong.
B. Christopher is a firefighter.
Answer:","['A', 'B']",2
568,"Q: Which is more likely?
1. Christopher is a firefighter.
2. Christopher is a firefighter and Christopher is brave.
A:","['1', '2']",1
569,"Q: Which is more likely?
1. Christopher is a firefighter.
2. Christopher is a firefighter and Christopher is strong.
A:","['1', '2']",1
570,"Q: Which is more likely?
1. Christopher is a firefighter and Christopher is brave.
2. Christopher is a firefighter.
A:","['1', '2']",2
571,"Q: Which is more likely?
1. Christopher is a firefighter and Christopher is strong.
2. Christopher is a firefighter.
A:","['1', '2']",2
572,"Q: Which is more likely?
1. Christopher is a firefighter.
2. Christopher is brave and is a firefighter.
A:","['1', '2']",1
573,"Q: Which is more likely?
1. Christopher is a firefighter.
2. Christopher is strong and is a firefighter.
A:","['1', '2']",1
574,"Q: Which is more likely?
1. Christopher is brave and is a firefighter.
2. Christopher is a firefighter.
A:","['1', '2']",2
575,"Q: Which is more likely?
1. Christopher is strong and is a firefighter.
2. Christopher is a firefighter.
A:","['1', '2']",2
576,"Q: Which is more likely to be true?
1. Christopher is a firefighter.
2. Christopher is a firefighter and is brave.
A:","['1', '2']",1
577,"Q: Which is more likely to be true?
1. Christopher is a firefighter.
2. Christopher is a firefighter and is strong.
A:","['1', '2']",1
578,"Q: Which is more likely to be true?
1. Christopher is a firefighter and is brave.
2. Christopher is a firefighter.
A:","['1', '2']",2
579,"Q: Which is more likely to be true?
1. Christopher is a firefighter and is strong.
2. Christopher is a firefighter.
A:","['1', '2']",2
580,"Q: Which is more probable?
1. Christopher is a firefighter.
2. Christopher is a firefighter and is brave.
A:","['1', '2']",1
581,"Q: Which is more probable?
1. Christopher is a firefighter.
2. Christopher is a firefighter and is strong.
A:","['1', '2']",1
582,"Q: Which is more probable?
1. Christopher is a firefighter and is brave.
2. Christopher is a firefighter.
A:","['1', '2']",2
583,"Q: Which is more probable?
1. Christopher is a firefighter and is strong.
2. Christopher is a firefighter.
A:","['1', '2']",2
584,"Q: Which of 1 and 2 is more likely to be true?
1. Christopher is a firefighter.
2. Christopher is a firefighter and is brave.
A:","['1', '2']",1
585,"Q: Which of 1 and 2 is more likely to be true?
1. Christopher is a firefighter.
2. Christopher is a firefighter and is strong.
A:","['1', '2']",1
586,"Q: Which of 1 and 2 is more likely to be true?
1. Christopher is a firefighter and is brave.
2. Christopher is a firefighter.
A:","['1', '2']",2
587,"Q: Which of 1 and 2 is more likely to be true?
1. Christopher is a firefighter and is strong.
2. Christopher is a firefighter.
A:","['1', '2']",2
588,"Q: Which is more likely?
1. Christopher is a journalist.
2. Christopher is a journalist and is nosy.
A:","['1', '2']",1
589,"Q: Which is more likely?
1. Christopher is a journalist.
2. Christopher is a journalist and is curious.
A:","['1', '2']",1
590,"Q: Which is more likely?
1. Christopher is a journalist and is nosy.
2. Christopher is a journalist.
A:","['1', '2']",2
591,"Q: Which is more likely?
1. Christopher is a journalist and is curious.
2. Christopher is a journalist.
A:","['1', '2']",2
592,"Question: Which is more likely?
A. Christopher is a journalist.
B. Christopher is a journalist and is nosy.
Answer:","['A', 'B']",1
593,"Question: Which is more likely?
A. Christopher is a journalist.
B. Christopher is a journalist and is curious.
Answer:","['A', 'B']",1
594,"Question: Which is more likely?
A. Christopher is a journalist and is nosy.
B. Christopher is a journalist.
Answer:","['A', 'B']",2
595,"Question: Which is more likely?
A. Christopher is a journalist and is curious.
B. Christopher is a journalist.
Answer:","['A', 'B']",2
596,"Q: Which is more likely?
1. Christopher is a journalist.
2. Christopher is a journalist and Christopher is nosy.
A:","['1', '2']",1
597,"Q: Which is more likely?
1. Christopher is a journalist.
2. Christopher is a journalist and Christopher is curious.
A:","['1', '2']",1
598,"Q: Which is more likely?
1. Christopher is a journalist and Christopher is nosy.
2. Christopher is a journalist.
A:","['1', '2']",2
599,"Q: Which is more likely?
1. Christopher is a journalist and Christopher is curious.
2. Christopher is a journalist.
A:","['1', '2']",2
600,"Q: Which is more likely?
1. Christopher is a journalist.
2. Christopher is nosy and is a journalist.
A:","['1', '2']",1
601,"Q: Which is more likely?
1. Christopher is a journalist.
2. Christopher is curious and is a journalist.
A:","['1', '2']",1
602,"Q: Which is more likely?
1. Christopher is nosy and is a journalist.
2. Christopher is a journalist.
A:","['1', '2']",2
603,"Q: Which is more likely?
1. Christopher is curious and is a journalist.
2. Christopher is a journalist.
A:","['1', '2']",2
604,"Q: Which is more likely to be true?
1. Christopher is a journalist.
2. Christopher is a journalist and is nosy.
A:","['1', '2']",1
605,"Q: Which is more likely to be true?
1. Christopher is a journalist.
2. Christopher is a journalist and is curious.
A:","['1', '2']",1
606,"Q: Which is more likely to be true?
1. Christopher is a journalist and is nosy.
2. Christopher is a journalist.
A:","['1', '2']",2
607,"Q: Which is more likely to be true?
1. Christopher is a journalist and is curious.
2. Christopher is a journalist.
A:","['1', '2']",2
608,"Q: Which is more probable?
1. Christopher is a journalist.
2. Christopher is a journalist and is nosy.
A:","['1', '2']",1
609,"Q: Which is more probable?
1. Christopher is a journalist.
2. Christopher is a journalist and is curious.
A:","['1', '2']",1
610,"Q: Which is more probable?
1. Christopher is a journalist and is nosy.
2. Christopher is a journalist.
A:","['1', '2']",2
611,"Q: Which is more probable?
1. Christopher is a journalist and is curious.
2. Christopher is a journalist.
A:","['1', '2']",2
612,"Q: Which of 1 and 2 is more likely to be true?
1. Christopher is a journalist.
2. Christopher is a journalist and is nosy.
A:","['1', '2']",1
613,"Q: Which of 1 and 2 is more likely to be true?
1. Christopher is a journalist.
2. Christopher is a journalist and is curious.
A:","['1', '2']",1
614,"Q: Which of 1 and 2 is more likely to be true?
1. Christopher is a journalist and is nosy.
2. Christopher is a journalist.
A:","['1', '2']",2
615,"Q: Which of 1 and 2 is more likely to be true?
1. Christopher is a journalist and is curious.
2. Christopher is a journalist.
A:","['1', '2']",2
616,"Q: Which is more likely?
1. Christopher is a librarian.
2. Christopher is a librarian and is quiet.
A:","['1', '2']",1
617,"Q: Which is more likely?
1. Christopher is a librarian.
2. Christopher is a librarian and is shy.
A:","['1', '2']",1
618,"Q: Which is more likely?
1. Christopher is a librarian and is quiet.
2. Christopher is a librarian.
A:","['1', '2']",2
619,"Q: Which is more likely?
1. Christopher is a librarian and is shy.
2. Christopher is a librarian.
A:","['1', '2']",2
620,"Question: Which is more likely?
A. Christopher is a librarian.
B. Christopher is a librarian and is quiet.
Answer:","['A', 'B']",1
621,"Question: Which is more likely?
A. Christopher is a librarian.
B. Christopher is a librarian and is shy.
Answer:","['A', 'B']",1
622,"Question: Which is more likely?
A. Christopher is a librarian and is quiet.
B. Christopher is a librarian.
Answer:","['A', 'B']",2
623,"Question: Which is more likely?
A. Christopher is a librarian and is shy.
B. Christopher is a librarian.
Answer:","['A', 'B']",2
624,"Q: Which is more likely?
1. Christopher is a librarian.
2. Christopher is a librarian and Christopher is quiet.
A:","['1', '2']",1
625,"Q: Which is more likely?
1. Christopher is a librarian.
2. Christopher is a librarian and Christopher is shy.
A:","['1', '2']",1
626,"Q: Which is more likely?
1. Christopher is a librarian and Christopher is quiet.
2. Christopher is a librarian.
A:","['1', '2']",2
627,"Q: Which is more likely?
1. Christopher is a librarian and Christopher is shy.
2. Christopher is a librarian.
A:","['1', '2']",2
628,"Q: Which is more likely?
1. Christopher is a librarian.
2. Christopher is quiet and is a librarian.
A:","['1', '2']",1
629,"Q: Which is more likely?
1. Christopher is a librarian.
2. Christopher is shy and is a librarian.
A:","['1', '2']",1
630,"Q: Which is more likely?
1. Christopher is quiet and is a librarian.
2. Christopher is a librarian.
A:","['1', '2']",2
631,"Q: Which is more likely?
1. Christopher is shy and is a librarian.
2. Christopher is a librarian.
A:","['1', '2']",2
632,"Q: Which is more likely to be true?
1. Christopher is a librarian.
2. Christopher is a librarian and is quiet.
A:","['1', '2']",1
633,"Q: Which is more likely to be true?
1. Christopher is a librarian.
2. Christopher is a librarian and is shy.
A:","['1', '2']",1
634,"Q: Which is more likely to be true?
1. Christopher is a librarian and is quiet.
2. Christopher is a librarian.
A:","['1', '2']",2
635,"Q: Which is more likely to be true?
1. Christopher is a librarian and is shy.
2. Christopher is a librarian.
A:","['1', '2']",2
636,"Q: Which is more probable?
1. Christopher is a librarian.
2. Christopher is a librarian and is quiet.
A:","['1', '2']",1
637,"Q: Which is more probable?
1. Christopher is a librarian.
2. Christopher is a librarian and is shy.
A:","['1', '2']",1
638,"Q: Which is more probable?
1. Christopher is a librarian and is quiet.
2. Christopher is a librarian.
A:","['1', '2']",2
639,"Q: Which is more probable?
1. Christopher is a librarian and is shy.
2. Christopher is a librarian.
A:","['1', '2']",2
640,"Q: Which of 1 and 2 is more likely to be true?
1. Christopher is a librarian.
2. Christopher is a librarian and is quiet.
A:","['1', '2']",1
641,"Q: Which of 1 and 2 is more likely to be true?
1. Christopher is a librarian.
2. Christopher is a librarian and is shy.
A:","['1', '2']",1
642,"Q: Which of 1 and 2 is more likely to be true?
1. Christopher is a librarian and is quiet.
2. Christopher is a librarian.
A:","['1', '2']",2
643,"Q: Which of 1 and 2 is more likely to be true?
1. Christopher is a librarian and is shy.
2. Christopher is a librarian.
A:","['1', '2']",2
644,"Q: Which is more likely?
1. Christopher is a nurse.
2. Christopher is a nurse and is caring.
A:","['1', '2']",1
645,"Q: Which is more likely?
1. Christopher is a nurse.
2. Christopher is a nurse and is gentle.
A:","['1', '2']",1
646,"Q: Which is more likely?
1. Christopher is a nurse and is caring.
2. Christopher is a nurse.
A:","['1', '2']",2
647,"Q: Which is more likely?
1. Christopher is a nurse and is gentle.
2. Christopher is a nurse.
A:","['1', '2']",2
648,"Question: Which is more likely?
A. Christopher is a nurse.
B. Christopher is a nurse and is caring.
Answer:","['A', 'B']",1
649,"Question: Which is more likely?
A. Christopher is a nurse.
B. Christopher is a nurse and is gentle.
Answer:","['A', 'B']",1
650,"Question: Which is more likely?
A. Christopher is a nurse and is caring.
B. Christopher is a nurse.
Answer:","['A', 'B']",2
651,"Question: Which is more likely?
A. Christopher is a nurse and is gentle.
B. Christopher is a nurse.
Answer:","['A', 'B']",2
652,"Q: Which is more likely?
1. Christopher is a nurse.
2. Christopher is a nurse and Christopher is caring.
A:","['1', '2']",1
653,"Q: Which is more likely?
1. Christopher is a nurse.
2. Christopher is a nurse and Christopher is gentle.
A:","['1', '2']",1
654,"Q: Which is more likely?
1. Christopher is a nurse and Christopher is caring.
2. Christopher is a nurse.
A:","['1', '2']",2
655,"Q: Which is more likely?
1. Christopher is a nurse and Christopher is gentle.
2. Christopher is a nurse.
A:","['1', '2']",2
656,"Q: Which is more likely?
1. Christopher is a nurse.
2. Christopher is caring and is a nurse.
A:","['1', '2']",1
657,"Q: Which is more likely?
1. Christopher is a nurse.
2. Christopher is gentle and is a nurse.
A:","['1', '2']",1
658,"Q: Which is more likely?
1. Christopher is caring and is a nurse.
2. Christopher is a nurse.
A:","['1', '2']",2
659,"Q: Which is more likely?
1. Christopher is gentle and is a nurse.
2. Christopher is a nurse.
A:","['1', '2']",2
660,"Q: Which is more likely to be true?
1. Christopher is a nurse.
2. Christopher is a nurse and is caring.
A:","['1', '2']",1
661,"Q: Which is more likely to be true?
1. Christopher is a nurse.
2. Christopher is a nurse and is gentle.
A:","['1', '2']",1
662,"Q: Which is more likely to be true?
1. Christopher is a nurse and is caring.
2. Christopher is a nurse.
A:","['1', '2']",2
663,"Q: Which is more likely to be true?
1. Christopher is a nurse and is gentle.
2. Christopher is a nurse.
A:","['1', '2']",2
664,"Q: Which is more probable?
1. Christopher is a nurse.
2. Christopher is a nurse and is caring.
A:","['1', '2']",1
665,"Q: Which is more probable?
1. Christopher is a nurse.
2. Christopher is a nurse and is gentle.
A:","['1', '2']",1
666,"Q: Which is more probable?
1. Christopher is a nurse and is caring.
2. Christopher is a nurse.
A:","['1', '2']",2
667,"Q: Which is more probable?
1. Christopher is a nurse and is gentle.
2. Christopher is a nurse.
A:","['1', '2']",2
668,"Q: Which of 1 and 2 is more likely to be true?
1. Christopher is a nurse.
2. Christopher is a nurse and is caring.
A:","['1', '2']",1
669,"Q: Which of 1 and 2 is more likely to be true?
1. Christopher is a nurse.
2. Christopher is a nurse and is gentle.
A:","['1', '2']",1
670,"Q: Which of 1 and 2 is more likely to be true?
1. Christopher is a nurse and is caring.
2. Christopher is a nurse.
A:","['1', '2']",2
671,"Q: Which of 1 and 2 is more likely to be true?
1. Christopher is a nurse and is gentle.
2. Christopher is a nurse.
A:","['1', '2']",2
672,"Q: Which is more likely?
1. Christopher is a teacher.
2. Christopher is a teacher and is patient.
A:","['1', '2']",1
673,"Q: Which is more likely?
1. Christopher is a teacher.
2. Christopher is a teacher and is strict.
A:","['1', '2']",1
674,"Q: Which is more likely?
1. Christopher is a teacher and is patient.
2. Christopher is a teacher.
A:","['1', '2']",2
675,"Q: Which is more likely?
1. Christopher is a teacher and is strict.
2. Christopher is a teacher.
A:","['1', '2']",2
676,"Question: Which is more likely?
A. Christopher is a teacher.
B. Christopher is a teacher and is patient.
Answer:","['A', 'B']",1
677,"Question: Which is more likely?
A. Christopher is a teacher.
B. Christopher is a teacher and is strict.
Answer:","['A', 'B']",1
678,"Question: Which is more likely?
A. Christopher is a teacher and is patient.
B. Christopher is a teacher.
Answer:","['A', 'B']",2
679,"Question: Which is more likely?
A. Christopher is a teacher and is strict.
B. Christopher is a teacher.
Answer:","['A', 'B']",2
680,"Q: Which is more likely?
1. Christopher is a teacher.
2. Christopher is a teacher and Christopher is patient.
A:","['1', '2']",1
681,"Q: Which is more likely?
1. Christopher is a teacher.
2. Christopher is a teacher and Christopher is strict.
A:","['1', '2']",1
682,"Q: Which is more likely?
1. Christopher is a teacher and Christopher is patient.
2. Christopher is a teacher.
A:","['1', '2']",2
683,"Q: Which is more likely?
1. Christopher is a teacher and Christopher is strict.
2. Christopher is a teacher.
A:","['1', '2']",2
684,"Q: Which is more likely?
1. Christopher is a teacher.
2. Christopher is patient and is a teacher.
A:","['1', '2']",1
685,"Q: Which is more likely?
1. Christopher is a teacher.
2. Christopher is strict and is a teacher.
A:","['1', '2']",1
686,"Q: Which is more likely?
1. Christopher is patient and is a teacher.
2. Christopher is a teacher.
A:","['1', '2']",2
687,"Q: Which is more likely?
1. Christopher is strict and is a teacher.
2. Christopher is a teacher.
A:","['1', '2']",2
688,"Q: Which is more likely to be true?
1. Christopher is a teacher.
2. Christopher is a teacher and is patient.
A:","['1', '2']",1
689,"Q: Which is more likely to be true?
1. Christopher is a teacher.
2. Christopher is a teacher and is strict.
A:","['1', '2']",1
690,"Q: Which is more likely to be true?
1. Christopher is a teacher and is patient.
2. Christopher is a teacher.
A:","['1', '2']",2
691,"Q: Which is more likely to be true?
1. Christopher is a teacher and is strict.
2. Christopher is a teacher.
A:","['1', '2']",2
692,"Q: Which is more probable?
1. Christopher is a teacher.
2. Christopher is a teacher and is patient.
A:","['1', '2']",1
693,"Q: Which is more probable?
1. Christopher is a teacher.
2. Christopher is a teacher and is strict.
A:","['1', '2']",1
694,"Q: Which is more probable?
1. Christopher is a teacher and is patient.
2. Christopher is a teacher.
A:","['1', '2']",2
695,"Q: Which is more probable?
1. Christopher is a teacher and is strict.
2. Christopher is a teacher.
A:","['1', '2']",2
696,"Q: Which of 1 and 2 is more likely to be true?
1. Christopher is a teacher.
2. Christopher is a teacher and is patient.
A:","['1', '2']",1
697,"Q: Which of 1 and 2 is more likely to be true?
1. Christopher is a teacher.
2. Christopher is a teacher and is strict.
A:","['1', '2']",1
698,"Q: Which of 1 and 2 is more likely to be true?
1. Christopher is a teacher and is patient.
2. Christopher is a teacher.
A:","['1', '2']",2
699,"Q: Which of 1 and 2 is more likely to be true?
1. Christopher is a teacher and is strict.
2. Christopher is a teacher.
A:","['1', '2']",2
700,"Q: Which is more likely?
1. Christopher is a banker.
2. Christopher is a banker and is rich.
A:","['1', '2']",1
701,"Q: Which is more likely?
1. Christopher is a banker.
2. Christopher is a banker and is wealthy.
A:","['1', '2']",1
702,"Q: Which is more likely?
1. Christopher is a banker and is rich.
2. Christopher is a banker.
A:","['1', '2']",2
703,"Q: Which is more likely?
1. Christopher is a banker and is wealthy.
2. Christopher is a banker.
A:","['1', '2']",2
704,"Question: Which is more likely?
A. Christopher is a banker.
B. Christopher is a banker and is rich.
Answer:","['A', 'B']",1
705,"Question: Which is more likely?
A. Christopher is a banker.
B. Christopher is a banker and is wealthy.
Answer:","['A', 'B']",1
706,"Question: Which is more likely?
A. Christopher is a banker and is rich.
B. Christopher is a banker.
Answer:","['A', 'B']",2
707,"Question: Which is more likely?
A. Christopher is a banker and is wealthy.
B. Christopher is a banker.
Answer:","['A', 'B']",2
708,"Q: Which is more likely?
1. Christopher is a banker.
2. Christopher is a banker and Christopher is rich.
A:","['1', '2']",1
