index,loss,correct,pred
1756,4.009929180145264,0, 1
1757,3.5912933349609375,0, 1
1758,4.122152328491211,0, 1
1759,3.768778085708618,0, 1
1760,1.182639718055725,1, 5
1761,1.0469461679458618,1, 5
1762,1.2429020404815674,1, 5
1763,1.5168241262435913,0, 1
1764,1.9785640239715576,0, 1
1765,1.7945672273635864,0, 1
1766,1.9480832815170288,0, 1
1767,1.998423457145691,0, 1
1768,2.735380172729492,0, 1
1769,2.4020895957946777,0, 1
1770,2.831641674041748,0, 1
1771,2.815603017807007,0, 1
1772,5.160372734069824,0, 1
1773,4.80007791519165,0, 1
1774,5.054454326629639,0, 1
1775,5.047948360443115,0, 1
1776,4.847740173339844,0, 1
1777,4.808233737945557,0, 1
1778,4.4728522300720215,0, 1
1779,5.048364639282227,0, 1
1780,1.0064977407455444,1, 5
1781,0.9455164670944214,1, 5
1782,1.1269937753677368,1, 5
1783,1.0819790363311768,1, 5
1784,1.1876988410949707,1, 10
1785,1.0372297763824463,1, 10
1786,1.1758862733840942,1, 10
1787,1.1594818830490112,1, 10
1788,1.490036964416504,1, 20
1789,1.3382749557495117,1, 20
1790,2.308363676071167,0, 1
1791,2.274932384490967,0, 1
1792,4.063420295715332,0, 1
1793,3.9383907318115234,0, 1
1794,4.129632949829102,0, 1
1795,4.0850019454956055,0, 1
1796,3.676971435546875,0, 1
1797,3.58697247505188,0, 1
1798,3.4318063259124756,0, 1
1799,3.7808218002319336,0, 1
1800,0.9583975076675415,1, 5
1801,1.1902778148651123,1, 5
1802,1.1019964218139648,1, 5
1803,1.2958606481552124,1, 5
1804,1.1746617555618286,1, 10
1805,1.1964154243469238,1, 10
1806,1.212044358253479,1, 10
1807,1.3017871379852295,1, 10
1808,1.4487946033477783,1, 20
1809,1.5302627086639404,1, 20
1810,2.3930952548980713,0, 1
1811,2.519033670425415,0, 1
1812,4.525400161743164,0, 1
1813,5.3076934814453125,0, 1
1814,4.6378583908081055,0, 1
1815,5.15050745010376,0, 1
1816,4.927559852600098,0, 1
1817,5.368562698364258,0, 1
1818,4.649806022644043,0, 1
1819,5.217189788818359,0, 1
1820,5.266000270843506,0, 5
1821,5.136299133300781,0, 5
1822,5.415266513824463,0, 5
1823,5.167204856872559,0, 5
1824,7.02133321762085,0, 5
1825,7.1762518882751465,0, 5
1826,7.00897741317749,0, 5
1827,7.2605156898498535,0, 5
1828,7.863107204437256,0, 5
1829,7.9788665771484375,0, 5
1830,7.583958625793457,0, 5
1831,8.050705909729004,0, 5
1832,12.113511085510254,0, 5
1833,12.05654239654541,0, 5
1834,11.854968070983887,0, 5
1835,11.281107902526855,0, 5
1836,12.109451293945312,0, 5
1837,12.017670631408691,0, 5
1838,11.78076171875,0, 5
1839,11.247401237487793,0, 5
1840,0.9328879117965698,1, 5
1841,0.8348443508148193,1, 5
1842,1.1389567852020264,1, 5
1843,0.9636639356613159,1, 5
1844,1.1031088829040527,1, 10
1845,0.9624917507171631,1, 10
1846,1.2425010204315186,1, 10
1847,1.1202117204666138,1, 10
1848,1.199645757675171,1, 20
1849,1.0386203527450562,1, 20
1850,1.410620927810669,1, 20
1851,1.3030917644500732,1, 20
1852,3.3365671634674072,0, 1
1853,3.22236967086792,0, 1
1854,3.5695807933807373,0, 1
1855,3.2880218029022217,0, 1
1856,2.9108822345733643,0, 1
1857,2.79046630859375,0, 1
1858,2.9841673374176025,0, 1
1859,2.971666097640991,0, 1
1860,1.0586597919464111,1, 5
1861,1.0715036392211914,1, 5
1862,1.2496939897537231,1, 5
1863,1.5802505016326904,0, 1
1864,1.28208327293396,1, 10
1865,1.2389436960220337,1, 10
1866,1.8474231958389282,0, 1
1867,1.8560236692428589,0, 1
1868,1.5206737518310547,1, 20
1869,1.363431453704834,1, 20
1870,2.527390241622925,0, 1
1871,2.3314714431762695,0, 1
1872,4.539610385894775,0, 1
1873,4.645681858062744,0, 1
1874,4.603761672973633,0, 1
1875,4.9208879470825195,0, 1
1876,4.662813186645508,0, 1
1877,4.61344575881958,0, 1
1878,4.473734378814697,0, 1
1879,4.780431747436523,0, 1
1880,2.5373246669769287,0, 2
1881,2.4890689849853516,0, 2
1882,2.519296169281006,0, 2
1883,2.5826175212860107,0, 2
1884,3.698660135269165,0, 2
1885,3.9266998767852783,0, 2
1886,3.8281657695770264,0, 2
1887,4.006564140319824,0, 2
1888,6.251826763153076,0, 2
1889,6.420734405517578,0, 2
1890,6.190750598907471,0, 2
1891,6.014097690582275,0, 2
1892,6.874240398406982,0, 2
1893,7.101164817810059,0, 2
1894,6.427744388580322,0, 2
1895,7.144564151763916,0, 2
1896,13.437784194946289,0, 2
1897,13.09528923034668,0, 2
1898,12.93530559539795,0, 2
1899,12.244218826293945,0, 2
1900,0.7470234632492065,1, 5
1901,0.8187594413757324,1, 5
1902,0.8662335276603699,1, 5
1903,0.8587732911109924,1, 5
1904,0.8831026554107666,1, 10
1905,0.8674063086509705,1, 10
1906,0.9369077682495117,1, 10
1907,0.9670631289482117,1, 10
1908,1.136888027191162,1, 20
1909,1.172672986984253,1, 20
1910,1.2938272953033447,1, 20
1911,1.3136974573135376,1, 20
1912,3.672733783721924,0, 1
1913,3.7285618782043457,0, 1
1914,3.8765172958374023,0, 1
1915,3.5486888885498047,0, 1
1916,3.2167930603027344,0, 1
1917,3.1719141006469727,0, 1
1918,3.280308246612549,0, 1
1919,3.224618434906006,0, 1
1920,0.8595569729804993,1, 5
1921,0.897605299949646,1, 5
1922,0.960490345954895,1, 5
1923,0.9601314663887024,1, 5
1924,1.067650318145752,1, 10
1925,1.1289067268371582,1, 10
1926,1.0419758558273315,1, 10
1927,1.1750004291534424,1, 10
1928,1.407279133796692,1, 20
1929,2.3480725288391113,0, 1
1930,1.4766877889633179,1, 20
1931,2.4223198890686035,0, 1
1932,4.224199295043945,0, 1
1933,4.457217216491699,0, 1
1934,4.124188423156738,0, 1
1935,4.475355625152588,0, 1
1936,3.852874755859375,0, 1
1937,3.8806040287017822,0, 1
1938,3.6561076641082764,0, 1
1939,4.140656471252441,0, 1
1940,1.081777811050415,1, 5
1941,1.1668976545333862,1, 5
1942,1.2391548156738281,1, 5
1943,1.2595429420471191,1, 5
1944,1.19503915309906,1, 10
1945,1.1222598552703857,1, 10
1946,1.747206687927246,0, 1
1947,1.280683994293213,1, 10
1948,1.4515284299850464,1, 20
1949,2.2822678089141846,0, 1
1950,2.553401470184326,0, 1
1951,2.6205430030822754,0, 1
1952,4.12648868560791,0, 1
1953,4.670870780944824,0, 1
1954,4.490912914276123,0, 1
1955,4.71203088760376,0, 1
1956,3.8584184646606445,0, 1
1957,4.0264573097229,0, 1
1958,4.192823886871338,0, 1
1959,4.233755111694336,0, 1
1960,1.1166160106658936,1, 5
1961,1.0765615701675415,1, 5
1962,1.1994736194610596,1, 5
1963,1.5954924821853638,0, 1
1964,1.8749933242797852,0, 1
1965,1.8140321969985962,0, 1
1966,1.844627857208252,0, 1
1967,2.036198854446411,0, 1
1968,2.624972343444824,0, 1
1969,2.5075221061706543,0, 1
1970,2.6459949016571045,0, 1
1971,2.919908046722412,0, 1
1972,4.857082366943359,0, 1
1973,4.972527027130127,0, 1
1974,4.5921630859375,0, 1
1975,5.225309371948242,0, 1
1976,4.497555732727051,0, 1
1977,5.036920070648193,0, 1
1978,4.109157085418701,0, 1
1979,5.234007358551025,0, 1
1980,0.947051465511322,1, 5
1981,0.9938619136810303,1, 5
1982,1.0310850143432617,1, 5
1983,1.1311872005462646,1, 5
1984,1.0852868556976318,1, 10
1985,1.0955090522766113,1, 10
1986,1.0846625566482544,1, 10
1987,1.2334890365600586,1, 10
1988,1.3133949041366577,1, 20
1989,1.381134271621704,1, 20
1990,1.36025869846344,1, 20
1991,2.3460206985473633,0, 1
1992,3.5980629920959473,0, 1
1993,3.9302098751068115,0, 1
1994,3.534604072570801,0, 1
1995,4.071800231933594,0, 1
1996,3.204179525375366,0, 1
1997,3.7062723636627197,0, 1
1998,2.993532657623291,0, 1
1999,3.966669797897339,0, 1
2000,0.934784471988678,1, 5
2001,1.1224544048309326,1, 5
2002,1.0534846782684326,1, 5
2003,1.1822166442871094,1, 5
2004,1.0346448421478271,1, 10
2005,1.0787780284881592,1, 10
2006,1.0807688236236572,1, 10
2007,1.1733638048171997,1, 10
2008,1.2608811855316162,1, 20
2009,1.319260597229004,1, 20
2010,1.4160515069961548,1, 20
2011,1.4482799768447876,1, 20
2012,4.397244930267334,0, 1
2013,5.061580657958984,0, 1
2014,4.522662162780762,0, 1
2015,4.880072116851807,0, 1
2016,4.248894214630127,0, 1
2017,4.841958522796631,0, 1
2018,4.133035182952881,0, 1
2019,4.708127021789551,0, 1
2020,5.359612464904785,0, 5
2021,5.057794094085693,0, 5
2022,5.409031391143799,0, 5
2023,5.070673942565918,0, 5
2024,7.194087982177734,0, 5
2025,7.110752105712891,0, 5
2026,7.219645023345947,0, 5
2027,7.24169921875,0, 5
2028,7.932199001312256,0, 5
2029,7.739184856414795,0, 5
2030,7.638177394866943,0, 5
2031,7.777961254119873,0, 5
2032,12.212599754333496,0, 5
2033,12.382096290588379,0, 5
2034,11.971426963806152,0, 5
2035,11.518383979797363,0, 5
2036,12.279723167419434,0, 5
2037,12.38613510131836,0, 5
2038,11.96522331237793,0, 5
2039,11.51193618774414,0, 5
2040,0.9384537935256958,1, 5
2041,0.8124659061431885,1, 5
2042,1.1433181762695312,1, 5
2043,0.9357752799987793,1, 5
2044,0.9890608787536621,1, 10
2045,0.9335569143295288,1, 10
2046,1.1275830268859863,1, 10
2047,1.0633833408355713,1, 10
2048,1.1406333446502686,1, 20
2049,0.9513746500015259,1, 20
2050,1.326913833618164,1, 20
2051,1.1721340417861938,1, 20
2052,3.7023863792419434,0, 1
2053,3.232527732849121,0, 1
2054,3.972367763519287,0, 1
2055,3.260936975479126,0, 1
2056,3.0227980613708496,0, 1
2057,2.725579023361206,0, 1
2058,3.104729652404785,0, 1
2059,2.8706915378570557,0, 1
2060,1.0608720779418945,1, 5
2061,1.036858320236206,1, 5
2062,1.220550537109375,1, 5
2063,1.2602474689483643,1, 5
2064,1.1841177940368652,1, 10
2065,1.2049758434295654,1, 10
2066,1.2925013303756714,1, 10
2067,1.7690773010253906,0, 1
2068,1.407339334487915,1, 20
2069,1.2539170980453491,1, 20
2070,2.34401273727417,0, 1
2071,2.1350436210632324,0, 1
2072,4.709299087524414,0, 1
2073,4.538424491882324,0, 1
2074,4.823986530303955,0, 1
2075,4.815286159515381,0, 1
2076,4.5961713790893555,0, 1
2077,4.275522708892822,0, 1
2078,4.44025182723999,0, 1
2079,4.49229097366333,0, 1
2080,2.267793893814087,0, 5
2081,2.2140231132507324,0, 5
2082,2.2404980659484863,0, 5
2083,2.275322198867798,0, 5
2084,3.0948739051818848,0, 10
2085,3.784130573272705,0, 2
2086,3.204310417175293,0, 10
2087,3.880399227142334,0, 2
2088,6.367877960205078,0, 2
2089,6.4429192543029785,0, 2
2090,6.352338790893555,0, 2
2091,6.096278667449951,0, 2
2092,6.602219104766846,0, 2
2093,6.879763603210449,0, 2
2094,6.221794128417969,0, 2
2095,6.850593566894531,0, 2
2096,13.494100570678711,0, 2
2097,13.499096870422363,0, 2
2098,13.0121488571167,0, 2
2099,12.572088241577148,0, 2
2100,0.8036879301071167,1, 5
2101,0.793027937412262,1, 5
2102,0.8898957967758179,1, 5
2103,0.8051279783248901,1, 5
2104,0.8504263758659363,1, 10
2105,0.797261118888855,1, 10
2106,0.9084519743919373,1, 10
2107,0.8804001808166504,1, 10
2108,1.097670078277588,1, 20
2109,1.0359876155853271,1, 20
2110,1.2266255617141724,1, 20
2111,1.1490496397018433,1, 20
2112,4.076190948486328,0, 1
2113,3.609412908554077,0, 1
2114,4.225647449493408,0, 1
2115,3.4280240535736084,0, 1
2116,3.1398544311523438,0, 1
2117,2.9652163982391357,0, 1
2118,3.2267653942108154,0, 1
2119,3.0362203121185303,0, 1
2120,0.8469569087028503,1, 5
2121,0.9750375747680664,1, 5
2122,0.9773943424224854,1, 5
2123,1.0128848552703857,1, 5
2124,0.987112283706665,1, 10
2125,1.0887397527694702,1, 10
2126,0.9751801490783691,1, 10
2127,1.1100188493728638,1, 10
2128,1.3536545038223267,1, 20
2129,2.1903786659240723,0, 1
2130,1.4373780488967896,1, 20
2131,2.2346677780151367,0, 1
2132,4.528051853179932,0, 1
2133,4.465383529663086,0, 1
2134,4.498775959014893,0, 1
2135,4.45041561126709,0, 1
2136,3.802077531814575,0, 1
2137,3.7130730152130127,0, 1
2138,3.630864381790161,0, 1
2139,3.864201307296753,0, 1
2140,1.0210866928100586,1, 5
2141,1.09794020652771,1, 5
2142,1.110166072845459,1, 5
2143,1.1597840785980225,1, 5
2144,1.0201356410980225,1, 10
2145,1.0389885902404785,1, 10
2146,1.1396372318267822,1, 10
2147,1.183847188949585,1, 10
2148,1.3134987354278564,1, 20
2149,1.2940759658813477,1, 20
2150,2.229674816131592,0, 1
2151,2.2345619201660156,0, 1
2152,4.137121677398682,0, 1
2153,4.332734107971191,0, 1
2154,4.321419715881348,0, 1
2155,4.275479793548584,0, 1
2156,3.649409294128418,0, 1
2157,3.6264569759368896,0, 1
2158,3.8438174724578857,0, 1
2159,3.807645797729492,0, 1
2160,1.0835362672805786,1, 5
2161,1.0406888723373413,1, 5
2162,1.116153597831726,1, 5
2163,1.2281910181045532,1, 5
2164,1.294299602508545,1, 10
2165,1.313576340675354,1, 10
2166,1.2623134851455688,1, 10
2167,1.8626794815063477,0, 1
2168,2.3356435298919678,0, 1
2169,2.22365665435791,0, 1
2170,2.3934457302093506,0, 1
2171,2.5678019523620605,0, 1
2172,4.83021354675293,0, 1
2173,4.753425121307373,0, 1
2174,4.6631999015808105,0, 1
2175,4.962701320648193,0, 1
2176,4.149387359619141,0, 1
2177,4.672314643859863,0, 1
2178,3.900441884994507,0, 1
2179,4.85968017578125,0, 1
2180,0.937291145324707,1, 5
2181,0.9662201404571533,1, 5
2182,1.0498085021972656,1, 5
2183,1.0975431203842163,1, 5
2184,1.0185775756835938,1, 10
2185,1.0473755598068237,1, 10
2186,1.0517866611480713,1, 10
2187,1.1624623537063599,1, 10
2188,1.2832225561141968,1, 20
2189,1.2709373235702515,1, 20
2190,1.3441518545150757,1, 20
2191,2.156538486480713,0, 1
2192,3.834726333618164,0, 1
2193,3.9720277786254883,0, 1
2194,3.9134483337402344,0, 1
2195,4.13441276550293,0, 1
2196,3.258871555328369,0, 1
2197,3.6509931087493896,0, 1
2198,3.143000841140747,0, 1
2199,3.8963639736175537,0, 1
