,filled_template,possible_answers,answer_ix
486,"Q: What is the sentiment of this sentence? Jessica appreciates modern art
A: The sentiment of the sentence is","[' positive', ' negative']",0
487,"Q: What is the sentiment of this sentence? Jessica does not appreciate modern art
A: The sentiment of the sentence is","[' positive', ' negative']",1
488,"Q: Is the sentiment of this sentence positive or negative? Jessica appreciates modern art
A: The sentence is","[' positive', ' negative']",0
489,"Q: Is the sentiment of this sentence positive or negative? Jessica does not appreciate modern art
A: The sentence is","[' positive', ' negative']",1
490,"Q: Classify the sentiment of this sentence as positive or negative: Jessica appreciates math
A: The sentiment of the above sentence is","[' positive', ' negative']",0
491,"Q: Classify the sentiment of this sentence as positive or negative: Jessica does not appreciate math
A: The sentiment of the above sentence is","[' positive', ' negative']",1
492,"Q: Classify the sentiment of this sentence as positive or negative: Jessica appreciates math
A: The sentiment of the sentence is","[' positive', ' negative']",0
493,"Q: Classify the sentiment of this sentence as positive or negative: Jessica does not appreciate math
A: The sentiment of the sentence is","[' positive', ' negative']",1
494,"Q: Is the following sentence positive or negative? Jessica appreciates math
A: The sentence is","[' positive', ' negative']",0
495,"Q: Is the following sentence positive or negative? Jessica does not appreciate math
A: The sentence is","[' positive', ' negative']",1
496,"Q: What is the sentiment of this sentence? Jessica appreciates math
A: The sentiment of the sentence is","[' positive', ' negative']",0
497,"Q: What is the sentiment of this sentence? Jessica does not appreciate math
A: The sentiment of the sentence is","[' positive', ' negative']",1
498,"Q: Is the sentiment of this sentence positive or negative? Jessica appreciates math
A: The sentence is","[' positive', ' negative']",0
499,"Q: Is the sentiment of this sentence positive or negative? Jessica does not appreciate math
A: The sentence is","[' positive', ' negative']",1
500,"Q: Classify the sentiment of this sentence as positive or negative: Christopher loves running
A: The sentiment of the above sentence is","[' positive', ' negative']",0
501,"Q: Classify the sentiment of this sentence as positive or negative: Christopher hates running
A: The sentiment of the above sentence is","[' positive', ' negative']",1
502,"Q: Classify the sentiment of this sentence as positive or negative: Christopher loves running
A: The sentiment of the sentence is","[' positive', ' negative']",0
503,"Q: Classify the sentiment of this sentence as positive or negative: Christopher hates running
A: The sentiment of the sentence is","[' positive', ' negative']",1
504,"Q: Is the following sentence positive or negative? Christopher loves running
A: The sentence is","[' positive', ' negative']",0
505,"Q: Is the following sentence positive or negative? Christopher hates running
A: The sentence is","[' positive', ' negative']",1
506,"Q: What is the sentiment of this sentence? Christopher loves running
A: The sentiment of the sentence is","[' positive', ' negative']",0
507,"Q: What is the sentiment of this sentence? Christopher hates running
A: The sentiment of the sentence is","[' positive', ' negative']",1
508,"Q: Is the sentiment of this sentence positive or negative? Christopher loves running
A: The sentence is","[' positive', ' negative']",0
509,"Q: Is the sentiment of this sentence positive or negative? Christopher hates running
A: The sentence is","[' positive', ' negative']",1
510,"Q: Classify the sentiment of this sentence as positive or negative: Christopher loves being outside
A: The sentiment of the above sentence is","[' positive', ' negative']",0
511,"Q: Classify the sentiment of this sentence as positive or negative: Christopher hates being outside
A: The sentiment of the above sentence is","[' positive', ' negative']",1
512,"Q: Classify the sentiment of this sentence as positive or negative: Christopher loves being outside
A: The sentiment of the sentence is","[' positive', ' negative']",0
513,"Q: Classify the sentiment of this sentence as positive or negative: Christopher hates being outside
A: The sentiment of the sentence is","[' positive', ' negative']",1
514,"Q: Is the following sentence positive or negative? Christopher loves being outside
A: The sentence is","[' positive', ' negative']",0
515,"Q: Is the following sentence positive or negative? Christopher hates being outside
A: The sentence is","[' positive', ' negative']",1
516,"Q: What is the sentiment of this sentence? Christopher loves being outside
A: The sentiment of the sentence is","[' positive', ' negative']",0
517,"Q: What is the sentiment of this sentence? Christopher hates being outside
A: The sentiment of the sentence is","[' positive', ' negative']",1
518,"Q: Is the sentiment of this sentence positive or negative? Christopher loves being outside
A: The sentence is","[' positive', ' negative']",0
519,"Q: Is the sentiment of this sentence positive or negative? Christopher hates being outside
A: The sentence is","[' positive', ' negative']",1
520,"Q: Classify the sentiment of this sentence as positive or negative: Christopher loves music
A: The sentiment of the above sentence is","[' positive', ' negative']",0
521,"Q: Classify the sentiment of this sentence as positive or negative: Christopher hates music
A: The sentiment of the above sentence is","[' positive', ' negative']",1
522,"Q: Classify the sentiment of this sentence as positive or negative: Christopher loves music
A: The sentiment of the sentence is","[' positive', ' negative']",0
523,"Q: Classify the sentiment of this sentence as positive or negative: Christopher hates music
A: The sentiment of the sentence is","[' positive', ' negative']",1
524,"Q: Is the following sentence positive or negative? Christopher loves music
A: The sentence is","[' positive', ' negative']",0
525,"Q: Is the following sentence positive or negative? Christopher hates music
A: The sentence is","[' positive', ' negative']",1
526,"Q: What is the sentiment of this sentence? Christopher loves music
A: The sentiment of the sentence is","[' positive', ' negative']",0
527,"Q: What is the sentiment of this sentence? Christopher hates music
A: The sentiment of the sentence is","[' positive', ' negative']",1
528,"Q: Is the sentiment of this sentence positive or negative? Christopher loves music
A: The sentence is","[' positive', ' negative']",0
529,"Q: Is the sentiment of this sentence positive or negative? Christopher hates music
A: The sentence is","[' positive', ' negative']",1
530,"Q: Classify the sentiment of this sentence as positive or negative: Christopher loves modern art
A: The sentiment of the above sentence is","[' positive', ' negative']",0
531,"Q: Classify the sentiment of this sentence as positive or negative: Christopher hates modern art
A: The sentiment of the above sentence is","[' positive', ' negative']",1
532,"Q: Classify the sentiment of this sentence as positive or negative: Christopher loves modern art
A: The sentiment of the sentence is","[' positive', ' negative']",0
533,"Q: Classify the sentiment of this sentence as positive or negative: Christopher hates modern art
A: The sentiment of the sentence is","[' positive', ' negative']",1
534,"Q: Is the following sentence positive or negative? Christopher loves modern art
A: The sentence is","[' positive', ' negative']",0
535,"Q: Is the following sentence positive or negative? Christopher hates modern art
A: The sentence is","[' positive', ' negative']",1
536,"Q: What is the sentiment of this sentence? Christopher loves modern art
A: The sentiment of the sentence is","[' positive', ' negative']",0
537,"Q: What is the sentiment of this sentence? Christopher hates modern art
A: The sentiment of the sentence is","[' positive', ' negative']",1
538,"Q: Is the sentiment of this sentence positive or negative? Christopher loves modern art
A: The sentence is","[' positive', ' negative']",0
539,"Q: Is the sentiment of this sentence positive or negative? Christopher hates modern art
A: The sentence is","[' positive', ' negative']",1
540,"Q: Classify the sentiment of this sentence as positive or negative: Christopher loves math
A: The sentiment of the above sentence is","[' positive', ' negative']",0
541,"Q: Classify the sentiment of this sentence as positive or negative: Christopher hates math
A: The sentiment of the above sentence is","[' positive', ' negative']",1
542,"Q: Classify the sentiment of this sentence as positive or negative: Christopher loves math
A: The sentiment of the sentence is","[' positive', ' negative']",0
543,"Q: Classify the sentiment of this sentence as positive or negative: Christopher hates math
A: The sentiment of the sentence is","[' positive', ' negative']",1
544,"Q: Is the following sentence positive or negative? Christopher loves math
A: The sentence is","[' positive', ' negative']",0
545,"Q: Is the following sentence positive or negative? Christopher hates math
A: The sentence is","[' positive', ' negative']",1
546,"Q: What is the sentiment of this sentence? Christopher loves math
A: The sentiment of the sentence is","[' positive', ' negative']",0
547,"Q: What is the sentiment of this sentence? Christopher hates math
A: The sentiment of the sentence is","[' positive', ' negative']",1
548,"Q: Is the sentiment of this sentence positive or negative? Christopher loves math
A: The sentence is","[' positive', ' negative']",0
549,"Q: Is the sentiment of this sentence positive or negative? Christopher hates math
A: The sentence is","[' positive', ' negative']",1
550,"Q: Classify the sentiment of this sentence as positive or negative: Christopher likes running
A: The sentiment of the above sentence is","[' positive', ' negative']",0
551,"Q: Classify the sentiment of this sentence as positive or negative: Christopher dislikes running
A: The sentiment of the above sentence is","[' positive', ' negative']",1
552,"Q: Classify the sentiment of this sentence as positive or negative: Christopher likes running
A: The sentiment of the sentence is","[' positive', ' negative']",0
553,"Q: Classify the sentiment of this sentence as positive or negative: Christopher dislikes running
A: The sentiment of the sentence is","[' positive', ' negative']",1
554,"Q: Is the following sentence positive or negative? Christopher likes running
A: The sentence is","[' positive', ' negative']",0
555,"Q: Is the following sentence positive or negative? Christopher dislikes running
A: The sentence is","[' positive', ' negative']",1
556,"Q: What is the sentiment of this sentence? Christopher likes running
A: The sentiment of the sentence is","[' positive', ' negative']",0
557,"Q: What is the sentiment of this sentence? Christopher dislikes running
A: The sentiment of the sentence is","[' positive', ' negative']",1
558,"Q: Is the sentiment of this sentence positive or negative? Christopher likes running
A: The sentence is","[' positive', ' negative']",0
559,"Q: Is the sentiment of this sentence positive or negative? Christopher dislikes running
A: The sentence is","[' positive', ' negative']",1
560,"Q: Classify the sentiment of this sentence as positive or negative: Christopher likes being outside
A: The sentiment of the above sentence is","[' positive', ' negative']",0
561,"Q: Classify the sentiment of this sentence as positive or negative: Christopher dislikes being outside
A: The sentiment of the above sentence is","[' positive', ' negative']",1
562,"Q: Classify the sentiment of this sentence as positive or negative: Christopher likes being outside
A: The sentiment of the sentence is","[' positive', ' negative']",0
563,"Q: Classify the sentiment of this sentence as positive or negative: Christopher dislikes being outside
A: The sentiment of the sentence is","[' positive', ' negative']",1
564,"Q: Is the following sentence positive or negative? Christopher likes being outside
A: The sentence is","[' positive', ' negative']",0
565,"Q: Is the following sentence positive or negative? Christopher dislikes being outside
A: The sentence is","[' positive', ' negative']",1
566,"Q: What is the sentiment of this sentence? Christopher likes being outside
A: The sentiment of the sentence is","[' positive', ' negative']",0
567,"Q: What is the sentiment of this sentence? Christopher dislikes being outside
A: The sentiment of the sentence is","[' positive', ' negative']",1
568,"Q: Is the sentiment of this sentence positive or negative? Christopher likes being outside
A: The sentence is","[' positive', ' negative']",0
569,"Q: Is the sentiment of this sentence positive or negative? Christopher dislikes being outside
A: The sentence is","[' positive', ' negative']",1
570,"Q: Classify the sentiment of this sentence as positive or negative: Christopher likes music
A: The sentiment of the above sentence is","[' positive', ' negative']",0
571,"Q: Classify the sentiment of this sentence as positive or negative: Christopher dislikes music
A: The sentiment of the above sentence is","[' positive', ' negative']",1
572,"Q: Classify the sentiment of this sentence as positive or negative: Christopher likes music
A: The sentiment of the sentence is","[' positive', ' negative']",0
573,"Q: Classify the sentiment of this sentence as positive or negative: Christopher dislikes music
A: The sentiment of the sentence is","[' positive', ' negative']",1
574,"Q: Is the following sentence positive or negative? Christopher likes music
A: The sentence is","[' positive', ' negative']",0
575,"Q: Is the following sentence positive or negative? Christopher dislikes music
A: The sentence is","[' positive', ' negative']",1
576,"Q: What is the sentiment of this sentence? Christopher likes music
A: The sentiment of the sentence is","[' positive', ' negative']",0
577,"Q: What is the sentiment of this sentence? Christopher dislikes music
A: The sentiment of the sentence is","[' positive', ' negative']",1
578,"Q: Is the sentiment of this sentence positive or negative? Christopher likes music
A: The sentence is","[' positive', ' negative']",0
579,"Q: Is the sentiment of this sentence positive or negative? Christopher dislikes music
A: The sentence is","[' positive', ' negative']",1
580,"Q: Classify the sentiment of this sentence as positive or negative: Christopher likes modern art
A: The sentiment of the above sentence is","[' positive', ' negative']",0
581,"Q: Classify the sentiment of this sentence as positive or negative: Christopher dislikes modern art
A: The sentiment of the above sentence is","[' positive', ' negative']",1
582,"Q: Classify the sentiment of this sentence as positive or negative: Christopher likes modern art
A: The sentiment of the sentence is","[' positive', ' negative']",0
583,"Q: Classify the sentiment of this sentence as positive or negative: Christopher dislikes modern art
A: The sentiment of the sentence is","[' positive', ' negative']",1
584,"Q: Is the following sentence positive or negative? Christopher likes modern art
A: The sentence is","[' positive', ' negative']",0
585,"Q: Is the following sentence positive or negative? Christopher dislikes modern art
A: The sentence is","[' positive', ' negative']",1
586,"Q: What is the sentiment of this sentence? Christopher likes modern art
A: The sentiment of the sentence is","[' positive', ' negative']",0
587,"Q: What is the sentiment of this sentence? Christopher dislikes modern art
A: The sentiment of the sentence is","[' positive', ' negative']",1
588,"Q: Is the sentiment of this sentence positive or negative? Christopher likes modern art
A: The sentence is","[' positive', ' negative']",0
589,"Q: Is the sentiment of this sentence positive or negative? Christopher dislikes modern art
A: The sentence is","[' positive', ' negative']",1
590,"Q: Classify the sentiment of this sentence as positive or negative: Christopher likes math
A: The sentiment of the above sentence is","[' positive', ' negative']",0
591,"Q: Classify the sentiment of this sentence as positive or negative: Christopher dislikes math
A: The sentiment of the above sentence is","[' positive', ' negative']",1
592,"Q: Classify the sentiment of this sentence as positive or negative: Christopher likes math
A: The sentiment of the sentence is","[' positive', ' negative']",0
593,"Q: Classify the sentiment of this sentence as positive or negative: Christopher dislikes math
A: The sentiment of the sentence is","[' positive', ' negative']",1
594,"Q: Is the following sentence positive or negative? Christopher likes math
A: The sentence is","[' positive', ' negative']",0
595,"Q: Is the following sentence positive or negative? Christopher dislikes math
A: The sentence is","[' positive', ' negative']",1
596,"Q: What is the sentiment of this sentence? Christopher likes math
A: The sentiment of the sentence is","[' positive', ' negative']",0
597,"Q: What is the sentiment of this sentence? Christopher dislikes math
A: The sentiment of the sentence is","[' positive', ' negative']",1
598,"Q: Is the sentiment of this sentence positive or negative? Christopher likes math
A: The sentence is","[' positive', ' negative']",0
599,"Q: Is the sentiment of this sentence positive or negative? Christopher dislikes math
A: The sentence is","[' positive', ' negative']",1
600,"Q: Classify the sentiment of this sentence as positive or negative: Christopher enjoys running
A: The sentiment of the above sentence is","[' positive', ' negative']",0
601,"Q: Classify the sentiment of this sentence as positive or negative: Christopher does not enjoy running
A: The sentiment of the above sentence is","[' positive', ' negative']",1
602,"Q: Classify the sentiment of this sentence as positive or negative: Christopher enjoys running
A: The sentiment of the sentence is","[' positive', ' negative']",0
603,"Q: Classify the sentiment of this sentence as positive or negative: Christopher does not enjoy running
A: The sentiment of the sentence is","[' positive', ' negative']",1
604,"Q: Is the following sentence positive or negative? Christopher enjoys running
A: The sentence is","[' positive', ' negative']",0
605,"Q: Is the following sentence positive or negative? Christopher does not enjoy running
A: The sentence is","[' positive', ' negative']",1
606,"Q: What is the sentiment of this sentence? Christopher enjoys running
A: The sentiment of the sentence is","[' positive', ' negative']",0
607,"Q: What is the sentiment of this sentence? Christopher does not enjoy running
A: The sentiment of the sentence is","[' positive', ' negative']",1
608,"Q: Is the sentiment of this sentence positive or negative? Christopher enjoys running
A: The sentence is","[' positive', ' negative']",0
609,"Q: Is the sentiment of this sentence positive or negative? Christopher does not enjoy running
A: The sentence is","[' positive', ' negative']",1
610,"Q: Classify the sentiment of this sentence as positive or negative: Christopher enjoys being outside
A: The sentiment of the above sentence is","[' positive', ' negative']",0
611,"Q: Classify the sentiment of this sentence as positive or negative: Christopher does not enjoy being outside
A: The sentiment of the above sentence is","[' positive', ' negative']",1
612,"Q: Classify the sentiment of this sentence as positive or negative: Christopher enjoys being outside
A: The sentiment of the sentence is","[' positive', ' negative']",0
613,"Q: Classify the sentiment of this sentence as positive or negative: Christopher does not enjoy being outside
A: The sentiment of the sentence is","[' positive', ' negative']",1
614,"Q: Is the following sentence positive or negative? Christopher enjoys being outside
A: The sentence is","[' positive', ' negative']",0
615,"Q: Is the following sentence positive or negative? Christopher does not enjoy being outside
A: The sentence is","[' positive', ' negative']",1
616,"Q: What is the sentiment of this sentence? Christopher enjoys being outside
A: The sentiment of the sentence is","[' positive', ' negative']",0
617,"Q: What is the sentiment of this sentence? Christopher does not enjoy being outside
A: The sentiment of the sentence is","[' positive', ' negative']",1
618,"Q: Is the sentiment of this sentence positive or negative? Christopher enjoys being outside
A: The sentence is","[' positive', ' negative']",0
619,"Q: Is the sentiment of this sentence positive or negative? Christopher does not enjoy being outside
A: The sentence is","[' positive', ' negative']",1
620,"Q: Classify the sentiment of this sentence as positive or negative: Christopher enjoys music
A: The sentiment of the above sentence is","[' positive', ' negative']",0
621,"Q: Classify the sentiment of this sentence as positive or negative: Christopher does not enjoy music
A: The sentiment of the above sentence is","[' positive', ' negative']",1
622,"Q: Classify the sentiment of this sentence as positive or negative: Christopher enjoys music
A: The sentiment of the sentence is","[' positive', ' negative']",0
623,"Q: Classify the sentiment of this sentence as positive or negative: Christopher does not enjoy music
A: The sentiment of the sentence is","[' positive', ' negative']",1
624,"Q: Is the following sentence positive or negative? Christopher enjoys music
A: The sentence is","[' positive', ' negative']",0
625,"Q: Is the following sentence positive or negative? Christopher does not enjoy music
A: The sentence is","[' positive', ' negative']",1
626,"Q: What is the sentiment of this sentence? Christopher enjoys music
A: The sentiment of the sentence is","[' positive', ' negative']",0
627,"Q: What is the sentiment of this sentence? Christopher does not enjoy music
A: The sentiment of the sentence is","[' positive', ' negative']",1
628,"Q: Is the sentiment of this sentence positive or negative? Christopher enjoys music
A: The sentence is","[' positive', ' negative']",0
629,"Q: Is the sentiment of this sentence positive or negative? Christopher does not enjoy music
A: The sentence is","[' positive', ' negative']",1
630,"Q: Classify the sentiment of this sentence as positive or negative: Christopher enjoys modern art
A: The sentiment of the above sentence is","[' positive', ' negative']",0
631,"Q: Classify the sentiment of this sentence as positive or negative: Christopher does not enjoy modern art
A: The sentiment of the above sentence is","[' positive', ' negative']",1
632,"Q: Classify the sentiment of this sentence as positive or negative: Christopher enjoys modern art
A: The sentiment of the sentence is","[' positive', ' negative']",0
633,"Q: Classify the sentiment of this sentence as positive or negative: Christopher does not enjoy modern art
A: The sentiment of the sentence is","[' positive', ' negative']",1
634,"Q: Is the following sentence positive or negative? Christopher enjoys modern art
A: The sentence is","[' positive', ' negative']",0
635,"Q: Is the following sentence positive or negative? Christopher does not enjoy modern art
A: The sentence is","[' positive', ' negative']",1
636,"Q: What is the sentiment of this sentence? Christopher enjoys modern art
A: The sentiment of the sentence is","[' positive', ' negative']",0
637,"Q: What is the sentiment of this sentence? Christopher does not enjoy modern art
A: The sentiment of the sentence is","[' positive', ' negative']",1
638,"Q: Is the sentiment of this sentence positive or negative? Christopher enjoys modern art
A: The sentence is","[' positive', ' negative']",0
639,"Q: Is the sentiment of this sentence positive or negative? Christopher does not enjoy modern art
A: The sentence is","[' positive', ' negative']",1
640,"Q: Classify the sentiment of this sentence as positive or negative: Christopher enjoys math
A: The sentiment of the above sentence is","[' positive', ' negative']",0
641,"Q: Classify the sentiment of this sentence as positive or negative: Christopher does not enjoy math
A: The sentiment of the above sentence is","[' positive', ' negative']",1
642,"Q: Classify the sentiment of this sentence as positive or negative: Christopher enjoys math
A: The sentiment of the sentence is","[' positive', ' negative']",0
643,"Q: Classify the sentiment of this sentence as positive or negative: Christopher does not enjoy math
A: The sentiment of the sentence is","[' positive', ' negative']",1
644,"Q: Is the following sentence positive or negative? Christopher enjoys math
A: The sentence is","[' positive', ' negative']",0
645,"Q: Is the following sentence positive or negative? Christopher does not enjoy math
A: The sentence is","[' positive', ' negative']",1
646,"Q: What is the sentiment of this sentence? Christopher enjoys math
A: The sentiment of the sentence is","[' positive', ' negative']",0
647,"Q: What is the sentiment of this sentence? Christopher does not enjoy math
A: The sentiment of the sentence is","[' positive', ' negative']",1
648,"Q: Is the sentiment of this sentence positive or negative? Christopher enjoys math
A: The sentence is","[' positive', ' negative']",0
649,"Q: Is the sentiment of this sentence positive or negative? Christopher does not enjoy math
A: The sentence is","[' positive', ' negative']",1
650,"Q: Classify the sentiment of this sentence as positive or negative: Christopher adores running
A: The sentiment of the above sentence is","[' positive', ' negative']",0
651,"Q: Classify the sentiment of this sentence as positive or negative: Christopher abhors running
A: The sentiment of the above sentence is","[' positive', ' negative']",1
652,"Q: Classify the sentiment of this sentence as positive or negative: Christopher adores running
A: The sentiment of the sentence is","[' positive', ' negative']",0
653,"Q: Classify the sentiment of this sentence as positive or negative: Christopher abhors running
A: The sentiment of the sentence is","[' positive', ' negative']",1
654,"Q: Is the following sentence positive or negative? Christopher adores running
A: The sentence is","[' positive', ' negative']",0
655,"Q: Is the following sentence positive or negative? Christopher abhors running
A: The sentence is","[' positive', ' negative']",1
656,"Q: What is the sentiment of this sentence? Christopher adores running
A: The sentiment of the sentence is","[' positive', ' negative']",0
657,"Q: What is the sentiment of this sentence? Christopher abhors running
A: The sentiment of the sentence is","[' positive', ' negative']",1
658,"Q: Is the sentiment of this sentence positive or negative? Christopher adores running
A: The sentence is","[' positive', ' negative']",0
659,"Q: Is the sentiment of this sentence positive or negative? Christopher abhors running
A: The sentence is","[' positive', ' negative']",1
660,"Q: Classify the sentiment of this sentence as positive or negative: Christopher adores being outside
A: The sentiment of the above sentence is","[' positive', ' negative']",0
661,"Q: Classify the sentiment of this sentence as positive or negative: Christopher abhors being outside
A: The sentiment of the above sentence is","[' positive', ' negative']",1
662,"Q: Classify the sentiment of this sentence as positive or negative: Christopher adores being outside
A: The sentiment of the sentence is","[' positive', ' negative']",0
663,"Q: Classify the sentiment of this sentence as positive or negative: Christopher abhors being outside
A: The sentiment of the sentence is","[' positive', ' negative']",1
664,"Q: Is the following sentence positive or negative? Christopher adores being outside
A: The sentence is","[' positive', ' negative']",0
665,"Q: Is the following sentence positive or negative? Christopher abhors being outside
A: The sentence is","[' positive', ' negative']",1
666,"Q: What is the sentiment of this sentence? Christopher adores being outside
A: The sentiment of the sentence is","[' positive', ' negative']",0
667,"Q: What is the sentiment of this sentence? Christopher abhors being outside
A: The sentiment of the sentence is","[' positive', ' negative']",1
668,"Q: Is the sentiment of this sentence positive or negative? Christopher adores being outside
A: The sentence is","[' positive', ' negative']",0
669,"Q: Is the sentiment of this sentence positive or negative? Christopher abhors being outside
A: The sentence is","[' positive', ' negative']",1
670,"Q: Classify the sentiment of this sentence as positive or negative: Christopher adores music
A: The sentiment of the above sentence is","[' positive', ' negative']",0
671,"Q: Classify the sentiment of this sentence as positive or negative: Christopher abhors music
A: The sentiment of the above sentence is","[' positive', ' negative']",1
672,"Q: Classify the sentiment of this sentence as positive or negative: Christopher adores music
A: The sentiment of the sentence is","[' positive', ' negative']",0
673,"Q: Classify the sentiment of this sentence as positive or negative: Christopher abhors music
A: The sentiment of the sentence is","[' positive', ' negative']",1
674,"Q: Is the following sentence positive or negative? Christopher adores music
A: The sentence is","[' positive', ' negative']",0
675,"Q: Is the following sentence positive or negative? Christopher abhors music
A: The sentence is","[' positive', ' negative']",1
676,"Q: What is the sentiment of this sentence? Christopher adores music
A: The sentiment of the sentence is","[' positive', ' negative']",0
677,"Q: What is the sentiment of this sentence? Christopher abhors music
A: The sentiment of the sentence is","[' positive', ' negative']",1
678,"Q: Is the sentiment of this sentence positive or negative? Christopher adores music
A: The sentence is","[' positive', ' negative']",0
679,"Q: Is the sentiment of this sentence positive or negative? Christopher abhors music
A: The sentence is","[' positive', ' negative']",1
680,"Q: Classify the sentiment of this sentence as positive or negative: Christopher adores modern art
A: The sentiment of the above sentence is","[' positive', ' negative']",0
681,"Q: Classify the sentiment of this sentence as positive or negative: Christopher abhors modern art
A: The sentiment of the above sentence is","[' positive', ' negative']",1
682,"Q: Classify the sentiment of this sentence as positive or negative: Christopher adores modern art
A: The sentiment of the sentence is","[' positive', ' negative']",0
683,"Q: Classify the sentiment of this sentence as positive or negative: Christopher abhors modern art
A: The sentiment of the sentence is","[' positive', ' negative']",1
684,"Q: Is the following sentence positive or negative? Christopher adores modern art
A: The sentence is","[' positive', ' negative']",0
685,"Q: Is the following sentence positive or negative? Christopher abhors modern art
A: The sentence is","[' positive', ' negative']",1
686,"Q: What is the sentiment of this sentence? Christopher adores modern art
A: The sentiment of the sentence is","[' positive', ' negative']",0
687,"Q: What is the sentiment of this sentence? Christopher abhors modern art
A: The sentiment of the sentence is","[' positive', ' negative']",1
688,"Q: Is the sentiment of this sentence positive or negative? Christopher adores modern art
A: The sentence is","[' positive', ' negative']",0
689,"Q: Is the sentiment of this sentence positive or negative? Christopher abhors modern art
A: The sentence is","[' positive', ' negative']",1
690,"Q: Classify the sentiment of this sentence as positive or negative: Christopher adores math
A: The sentiment of the above sentence is","[' positive', ' negative']",0
691,"Q: Classify the sentiment of this sentence as positive or negative: Christopher abhors math
A: The sentiment of the above sentence is","[' positive', ' negative']",1
692,"Q: Classify the sentiment of this sentence as positive or negative: Christopher adores math
A: The sentiment of the sentence is","[' positive', ' negative']",0
693,"Q: Classify the sentiment of this sentence as positive or negative: Christopher abhors math
A: The sentiment of the sentence is","[' positive', ' negative']",1
694,"Q: Is the following sentence positive or negative? Christopher adores math
A: The sentence is","[' positive', ' negative']",0
695,"Q: Is the following sentence positive or negative? Christopher abhors math
A: The sentence is","[' positive', ' negative']",1
696,"Q: What is the sentiment of this sentence? Christopher adores math
A: The sentiment of the sentence is","[' positive', ' negative']",0
697,"Q: What is the sentiment of this sentence? Christopher abhors math
A: The sentiment of the sentence is","[' positive', ' negative']",1
698,"Q: Is the sentiment of this sentence positive or negative? Christopher adores math
A: The sentence is","[' positive', ' negative']",0
699,"Q: Is the sentiment of this sentence positive or negative? Christopher abhors math
A: The sentence is","[' positive', ' negative']",1
700,"Q: Classify the sentiment of this sentence as positive or negative: Christopher appreciates running
A: The sentiment of the above sentence is","[' positive', ' negative']",0
701,"Q: Classify the sentiment of this sentence as positive or negative: Christopher does not appreciate running
A: The sentiment of the above sentence is","[' positive', ' negative']",1
702,"Q: Classify the sentiment of this sentence as positive or negative: Christopher appreciates running
A: The sentiment of the sentence is","[' positive', ' negative']",0
703,"Q: Classify the sentiment of this sentence as positive or negative: Christopher does not appreciate running
A: The sentiment of the sentence is","[' positive', ' negative']",1
704,"Q: Is the following sentence positive or negative? Christopher appreciates running
A: The sentence is","[' positive', ' negative']",0
705,"Q: Is the following sentence positive or negative? Christopher does not appreciate running
A: The sentence is","[' positive', ' negative']",1
706,"Q: What is the sentiment of this sentence? Christopher appreciates running
A: The sentiment of the sentence is","[' positive', ' negative']",0
707,"Q: What is the sentiment of this sentence? Christopher does not appreciate running
A: The sentiment of the sentence is","[' positive', ' negative']",1
708,"Q: Is the sentiment of this sentence positive or negative? Christopher appreciates running
A: The sentence is","[' positive', ' negative']",0
709,"Q: Is the sentiment of this sentence positive or negative? Christopher does not appreciate running
A: The sentence is","[' positive', ' negative']",1
710,"Q: Classify the sentiment of this sentence as positive or negative: Christopher appreciates being outside
A: The sentiment of the above sentence is","[' positive', ' negative']",0
711,"Q: Classify the sentiment of this sentence as positive or negative: Christopher does not appreciate being outside
A: The sentiment of the above sentence is","[' positive', ' negative']",1
712,"Q: Classify the sentiment of this sentence as positive or negative: Christopher appreciates being outside
A: The sentiment of the sentence is","[' positive', ' negative']",0
713,"Q: Classify the sentiment of this sentence as positive or negative: Christopher does not appreciate being outside
A: The sentiment of the sentence is","[' positive', ' negative']",1
714,"Q: Is the following sentence positive or negative? Christopher appreciates being outside
A: The sentence is","[' positive', ' negative']",0
715,"Q: Is the following sentence positive or negative? Christopher does not appreciate being outside
A: The sentence is","[' positive', ' negative']",1
716,"Q: What is the sentiment of this sentence? Christopher appreciates being outside
A: The sentiment of the sentence is","[' positive', ' negative']",0
717,"Q: What is the sentiment of this sentence? Christopher does not appreciate being outside
A: The sentiment of the sentence is","[' positive', ' negative']",1
718,"Q: Is the sentiment of this sentence positive or negative? Christopher appreciates being outside
A: The sentence is","[' positive', ' negative']",0
719,"Q: Is the sentiment of this sentence positive or negative? Christopher does not appreciate being outside
A: The sentence is","[' positive', ' negative']",1
720,"Q: Classify the sentiment of this sentence as positive or negative: Christopher appreciates music
A: The sentiment of the above sentence is","[' positive', ' negative']",0
721,"Q: Classify the sentiment of this sentence as positive or negative: Christopher does not appreciate music
A: The sentiment of the above sentence is","[' positive', ' negative']",1
722,"Q: Classify the sentiment of this sentence as positive or negative: Christopher appreciates music
A: The sentiment of the sentence is","[' positive', ' negative']",0
723,"Q: Classify the sentiment of this sentence as positive or negative: Christopher does not appreciate music
A: The sentiment of the sentence is","[' positive', ' negative']",1
724,"Q: Is the following sentence positive or negative? Christopher appreciates music
A: The sentence is","[' positive', ' negative']",0
725,"Q: Is the following sentence positive or negative? Christopher does not appreciate music
A: The sentence is","[' positive', ' negative']",1
726,"Q: What is the sentiment of this sentence? Christopher appreciates music
A: The sentiment of the sentence is","[' positive', ' negative']",0
